Participant_ID,trialN,blockN,moveCount,movesTrial,reward,RT,time_out,sequence_ID
38,9.0,10.0,4.0,"[0, 1, 1, 0]",98.0,1201.9870001194067,0,4.0
38,10.0,10.0,4.0,"[1, 1, 2, 2]",98.0,3770.2680001310073,0,19.0
38,11.0,10.0,4.0,"[0, 1, 1, 0]",98.0,918.6320001073182,0,4.0
38,12.0,10.0,4.0,"[0, 1, 1, 0]",96.0,1064.633000107482,0,4.0
38,13.0,10.0,4.0,"[0, 1, 1, 0]",94.0,1091.932000107132,0,4.0
38,14.0,10.0,4.0,"[0, 1, 1, 0]",96.0,1246.7160001196899,0,4.0
38,15.0,10.0,4.0,"[0, 1, 1, 0]",100.0,1269.308000083547,0,4.0
38,16.0,10.0,4.0,"[0, 1, 1, 0]",84.0,2093.2140001188964,0,4.0
38,17.0,10.0,4.0,"[0, 1, 1, 0]",86.0,709.7890000832267,0,4.0
38,18.0,10.0,4.0,"[0, 1, 1, 0]",88.0,1086.9220001427457,0,4.0
38,19.0,10.0,4.0,"[0, 1, 1, 0]",90.0,1216.7210000958294,0,4.0
38,0.0,11.0,4.0,"[0, 1, 1, 0]",98.0,822.7370000835508,0,4.0
38,1.0,11.0,4.0,"[0, 1, 1, 0]",92.0,766.2250000834465,0,4.0
38,2.0,11.0,4.0,"[0, 1, 1, 0]",94.0,771.3320000474341,0,4.0
38,3.0,11.0,4.0,"[0, 1, 1, 0]",100.0,698.3150000958703,0,4.0
38,4.0,11.0,4.0,"[0, 1, 1, 0]",82.0,762.2880000835285,0,4.0
38,5.0,11.0,4.0,"[0, 1, 1, 0]",80.0,686.5490001309663,0,4.0
38,6.0,11.0,4.0,"[0, 1, 1, 0]",76.0,663.3960001193918,0,4.0
38,7.0,11.0,3.0,"0,1,1",0.0,424.1240000477992,1,
38,8.0,11.0,4.0,"[0, 1, 1, 0]",58.0,1462.937000119593,0,4.0
38,9.0,11.0,4.0,"[0, 1, 1, 0]",58.0,870.6300000594928,0,4.0
38,10.0,11.0,4.0,"[0, 1, 1, 0]",66.0,803.0150001072325,0,4.0
38,11.0,11.0,4.0,"[0, 1, 1, 0]",62.0,837.1480000596493,0,4.0
38,12.0,11.0,4.0,"[0, 1, 1, 0]",64.0,749.9880000953563,0,4.0
38,13.0,11.0,4.0,"[0, 1, 1, 0]",64.0,1003.7580000599846,0,4.0
38,14.0,11.0,4.0,"[0, 1, 1, 0]",68.0,802.6810000594705,0,4.0
38,15.0,11.0,4.0,"[0, 1, 1, 0]",56.0,752.4330001189373,0,4.0
38,16.0,11.0,4.0,"[2, 1, 1, 2]",26.0,2965.8980001197197,0,31.0
38,17.0,11.0,4.0,"[0, 1, 1, 0]",68.0,885.4190001310781,0,4.0
38,18.0,11.0,4.0,"[0, 1, 1, 0]",62.0,794.8270001080818,0,4.0
38,19.0,11.0,4.0,"[0, 1, 1, 1]",66.0,2379.8850001073442,0,5.0
38,0.0,12.0,4.0,"[0, 1, 1, 0]",96.0,1506.38400004711,0,4.0
38,1.0,12.0,4.0,"[0, 1, 1, 0]",98.0,976.5580000714399,0,4.0
38,2.0,12.0,4.0,"[0, 1, 1, 0]",88.0,740.986000047531,0,4.0
38,3.0,12.0,4.0,"[0, 1, 1, 0]",80.0,2472.513000095263,0,4.0
38,4.0,12.0,4.0,"[0, 1, 1, 0]",76.0,3679.2720000836994,0,4.0
38,5.0,12.0,4.0,"[1, 1, 2, 1]",0.0,2130.3140001315624,0,18.0
38,6.0,12.0,4.0,"[0, 1, 1, 0]",100.0,656.7530000838451,0,4.0
38,7.0,12.0,4.0,"[0, 1, 1, 0]",92.0,698.9350001313724,0,4.0
38,8.0,12.0,4.0,"[0, 1, 1, 0]",92.0,833.7660000477917,0,4.0
38,9.0,12.0,4.0,"[0, 1, 1, 0]",90.0,747.8410000242293,0,4.0
38,10.0,12.0,4.0,"[0, 1, 1, 0]",94.0,789.5720001198351,0,4.0
38,11.0,12.0,4.0,"[0, 1, 1, 0]",76.0,762.7530001075938,0,4.0
38,12.0,12.0,4.0,"[0, 1, 1, 0]",112.0,842.7770001310855,0,4.0
38,13.0,12.0,4.0,"[0, 1, 1, 0]",98.0,1136.5380001314916,0,4.0
38,14.0,12.0,4.0,"[0, 1, 1, 0]",94.0,1526.7230001189746,0,4.0
38,15.0,12.0,4.0,"[0, 1, 1, 0]",98.0,1538.1240001190454,0,4.0
38,16.0,12.0,4.0,"[0, 1, 1, 0]",84.0,817.3340000831522,0,4.0
38,17.0,12.0,4.0,"[0, 1, 1, 0]",82.0,713.1970000835136,0,4.0
38,18.0,12.0,4.0,"[0, 1, 1, 0]",88.0,1106.9390001315624,0,4.0
38,19.0,12.0,4.0,"[0, 1, 1, 0]",116.0,1794.0920001426712,0,4.0
38,0.0,13.0,4.0,"[0, 1, 1, 0]",96.0,994.3310000356287,0,4.0
38,1.0,13.0,4.0,"[0, 1, 1, 0]",96.0,646.157000048086,0,4.0
38,2.0,13.0,4.0,"[0, 1, 1, 0]",96.0,1011.9590001311153,0,4.0
38,3.0,13.0,4.0,"[0, 1, 1, 0]",118.0,714.8730000597425,0,4.0
38,4.0,13.0,4.0,"[0, 1, 1, 0]",98.0,803.9760001073591,0,4.0
38,5.0,13.0,4.0,"[0, 1, 1, 0]",80.0,669.9790000831708,0,4.0
38,6.0,13.0,4.0,"[0, 1, 1, 0]",78.0,757.0930001311935,0,4.0
38,7.0,13.0,4.0,"[0, 1, 1, 0]",66.0,1180.5020000599325,0,4.0
38,8.0,13.0,4.0,"[0, 1, 1, 0]",50.0,1226.6190001307987,0,4.0
38,9.0,13.0,4.0,"[0, 1, 1, 0]",62.0,701.9570000357926,0,4.0
38,10.0,13.0,4.0,"[0, 1, 0, 1]",72.0,1938.0460002142936,0,2.0
38,11.0,13.0,4.0,"[0, 1, 0, 1]",98.0,2218.439000059385,0,2.0
38,12.0,13.0,4.0,"[0, 1, 1, 0]",74.0,914.8360001430847,0,4.0
38,13.0,13.0,4.0,"[0, 1, 1, 0]",58.0,693.5440000952221,0,4.0
38,14.0,13.0,4.0,"[0, 1, 0, 1]",78.0,1588.386000059545,0,2.0
38,15.0,13.0,4.0,"[0, 1, 0, 1]",72.0,1408.460000119172,0,2.0
38,16.0,13.0,4.0,"[0, 1, 0, 1]",80.0,1327.3030001195148,0,2.0
38,17.0,13.0,4.0,"[0, 1, 1, 0]",84.0,616.0950001068413,0,4.0
38,18.0,13.0,4.0,"[0, 1, 1, 0]",84.0,763.0940000717528,0,4.0
38,19.0,13.0,4.0,"[0, 1, 1, 0]",58.0,808.2420000596903,0,4.0
38,0.0,14.0,4.0,"[0, 1, 1, 0]",98.0,720.9420000836253,0,4.0
38,1.0,14.0,4.0,"[0, 1, 1, 0]",88.0,608.4490000717342,0,4.0
38,2.0,14.0,4.0,"[0, 1, 1, 0]",100.0,628.8460000711493,0,4.0
38,3.0,14.0,4.0,"[1, 0, 1, 0]",70.0,1086.7210000711493,0,12.0
38,4.0,14.0,4.0,"[0, 1, 0, 1]",40.0,1479.3210000954568,0,2.0
38,5.0,14.0,4.0,"[0, 1, 1, 0]",100.0,1017.5290000834502,0,4.0
38,6.0,14.0,4.0,"[0, 1, 1, 0]",94.0,689.9240001309663,0,4.0
38,7.0,14.0,4.0,"[0, 1, 1, 0]",92.0,815.1300001069903,0,4.0
38,8.0,14.0,4.0,"[0, 1, 1, 0]",96.0,855.7990000359714,0,4.0
38,9.0,14.0,4.0,"[0, 1, 1, 0]",90.0,763.0620000953786,0,4.0
38,10.0,14.0,4.0,"[0, 1, 1, 0]",82.0,779.6830000835471,0,4.0
38,11.0,14.0,4.0,"[0, 1, 1, 0]",74.0,1016.378000095021,0,4.0
38,12.0,14.0,4.0,"[0, 1, 1, 0]",74.0,744.8890001429245,0,4.0
38,13.0,14.0,4.0,"[0, 1, 1, 0]",80.0,983.423000047449,0,4.0
38,14.0,14.0,4.0,"[0, 1, 1, 0]",66.0,722.9390000477433,0,4.0
38,15.0,14.0,4.0,"[0, 1, 1, 0]",72.0,1387.3920000358485,0,4.0
38,16.0,14.0,4.0,"[1, 0, 1, 0]",92.0,2508.417000107467,0,12.0
38,17.0,14.0,4.0,"[1, 0, 1, 0]",94.0,1060.1020000600256,0,12.0
38,18.0,14.0,4.0,"[0, 1, 1, 0]",92.0,732.9200001666322,0,4.0
38,19.0,14.0,4.0,"[0, 1, 1, 0]",90.0,946.4700000835583,0,4.0
38,0.0,15.0,4.0,"[0, 1, 1, 0]",92.0,990.4780001193285,0,4.0
38,1.0,15.0,4.0,"[2, 0, 1, 0]",0.0,3637.1300000716,0,26.0
38,2.0,15.0,4.0,"[0, 1, 1, 0]",90.0,905.0180001431145,0,4.0
38,3.0,15.0,4.0,"[0, 1, 0, 1]",98.0,1556.712000083644,0,2.0
38,4.0,15.0,4.0,"[0, 1, 0, 1]",84.0,1758.5250000716187,0,2.0
38,5.0,15.0,3.0,"0,0,1",0.0,5865.169000036083,1,
38,6.0,15.0,4.0,"[0, 1, 1, 0]",88.0,802.3360000955872,0,4.0
38,7.0,15.0,4.0,"[0, 1, 1, 0]",86.0,753.2210001070052,0,4.0
38,8.0,15.0,4.0,"[0, 1, 0, 1]",70.0,1107.5560001432896,0,2.0
38,9.0,15.0,4.0,"[0, 1, 1, 0]",92.0,719.7090000957251,0,4.0
38,10.0,15.0,4.0,"[0, 1, 1, 0]",98.0,758.4650001074187,0,4.0
38,11.0,15.0,4.0,"[0, 1, 1, 0]",78.0,661.8970000948757,0,4.0
38,12.0,15.0,4.0,"[0, 1, 1, 0]",72.0,796.7450000001118,0,4.0
38,13.0,15.0,4.0,"[0, 1, 1, 0]",74.0,745.4010000950657,0,4.0
38,14.0,15.0,4.0,"[0, 1, 1, 0]",66.0,684.8380000833422,0,4.0
38,15.0,15.0,4.0,"[0, 1, 1, 0]",80.0,749.9740001312457,0,4.0
38,16.0,15.0,4.0,"[0, 1, 1, 0]",68.0,707.7540001068264,0,4.0
38,17.0,15.0,4.0,"[0, 1, 1, 0]",70.0,719.6300001190975,0,4.0
38,18.0,15.0,4.0,"[0, 1, 1, 0]",56.0,1645.5630000960082,0,4.0
38,19.0,15.0,4.0,"[0, 0, 1, 1]",92.0,5248.672000071964,0,0.0
39,0.0,0.0,4.0,"[0, 1, 1, 0]",100.0,3600.3600000001024,0,4.0
39,1.0,0.0,4.0,"[0, 1, 1, 0]",100.0,1075.0800000000745,0,4.0
39,2.0,0.0,4.0,"[0, 1, 1, 0]",96.0,1217.9599999999627,0,4.0
39,3.0,0.0,4.0,"[0, 1, 1, 0]",98.0,894.1599999996834,0,4.0
39,4.0,0.0,4.0,"[0, 1, 1, 0]",106.0,1227.6399999998976,0,4.0
39,5.0,0.0,4.0,"[0, 1, 1, 0]",100.0,807.160000000149,0,4.0
39,6.0,0.0,4.0,"[0, 1, 1, 0]",96.0,1286.8000000000466,0,4.0
39,7.0,0.0,4.0,"[0, 1, 1, 0]",116.0,816.0999999998603,0,4.0
39,8.0,0.0,4.0,"[0, 1, 1, 0]",98.0,932.8800000001211,0,4.0
39,9.0,0.0,4.0,"[0, 1, 1, 0]",114.0,776.6000000000931,0,4.0
39,10.0,0.0,4.0,"[0, 1, 1, 0]",82.0,1151.6000000000931,0,4.0
39,11.0,0.0,4.0,"[0, 1, 1, 0]",72.0,1054.6999999999534,0,4.0
39,12.0,0.0,4.0,"[2, 2, 1, 1]",80.0,1040.3200000000652,0,35.0
39,13.0,0.0,4.0,"[2, 2, 1, 1]",86.0,950.1800000001678,0,35.0
39,14.0,0.0,4.0,"[2, 2, 1, 1]",92.0,766.5999999998603,0,35.0
39,15.0,0.0,4.0,"[2, 2, 1, 1]",80.0,773.2799999997951,0,35.0
39,16.0,0.0,0.0,,0.0,5972.679999999935,1,
39,17.0,0.0,4.0,"[0, 0, 1, 1]",48.0,1224.839999999851,0,0.0
39,18.0,0.0,4.0,"[0, 1, 1, 0]",86.0,876.8999999999069,0,4.0
39,19.0,0.0,4.0,"[0, 1, 1, 0]",78.0,892.7199999999721,0,4.0
39,0.0,1.0,4.0,"[0, 1, 1, 0]",98.0,2845.2399999999902,0,4.0
39,1.0,1.0,4.0,"[0, 1, 1, 0]",94.0,852.6399999998976,0,4.0
39,2.0,1.0,4.0,"[0, 1, 1, 0]",90.0,1439.0799999998417,0,4.0
39,3.0,1.0,4.0,"[0, 1, 1, 0]",90.0,1101.3400000000838,0,4.0
39,4.0,1.0,4.0,"[0, 1, 1, 0]",88.0,923.8000000000466,0,4.0
39,5.0,1.0,4.0,"[0, 1, 1, 0]",100.0,877.9199999999255,0,4.0
39,6.0,1.0,4.0,"[0, 1, 1, 0]",90.0,1045.3400000000838,0,4.0
39,7.0,1.0,4.0,"[0, 1, 1, 0]",86.0,700.4199999999255,0,4.0
39,8.0,1.0,4.0,"[0, 1, 1, 0]",80.0,927.3999999999069,0,4.0
39,9.0,1.0,4.0,"[0, 1, 1, 0]",88.0,743.1199999998789,0,4.0
39,10.0,1.0,4.0,"[0, 1, 1, 0]",88.0,852.6200000003446,0,4.0
39,11.0,1.0,4.0,"[0, 1, 1, 0]",80.0,1146.1999999999534,0,4.0
39,12.0,1.0,4.0,"[2, 1, 2, 1]",86.0,3088.1399999998976,0,33.0
39,13.0,1.0,4.0,"[2, 1, 2, 1]",84.0,2362.340000000084,0,33.0
39,14.0,1.0,4.0,"[2, 1, 2, 1]",90.0,1102.4600000001956,0,33.0
39,15.0,1.0,4.0,"[2, 1, 2, 1]",94.0,1502.8999999999069,0,33.0
39,16.0,1.0,4.0,"[2, 1, 2, 1]",90.0,1896.1600000001492,0,33.0
39,17.0,1.0,4.0,"[2, 1, 2, 1]",94.0,1127.2400000002235,0,33.0
39,18.0,1.0,4.0,"[2, 1, 2, 1]",94.0,689.940000000177,0,33.0
39,19.0,1.0,4.0,"[2, 1, 2, 1]",92.0,692.8200000000652,0,33.0
39,0.0,2.0,0.0,,0.0,5972.320000000065,1,
39,1.0,2.0,4.0,"[0, 1, 1, 0]",96.0,1064.5799999998417,0,4.0
39,2.0,2.0,4.0,"[0, 1, 1, 0]",88.0,829.2000000001863,0,4.0
39,3.0,2.0,4.0,"[2, 1, 1, 1]",60.0,1370.5800000000745,0,30.0
39,4.0,2.0,4.0,"[1, 1, 2, 2]",82.0,1953.7999999998137,0,19.0
39,5.0,2.0,4.0,"[1, 1, 2, 2]",74.0,1799.9399999999441,0,19.0
39,6.0,2.0,4.0,"[0, 1, 1, 0]",92.0,807.4599999994971,0,4.0
39,7.0,2.0,4.0,"[0, 1, 1, 0]",94.0,821.1199999996461,0,4.0
39,8.0,2.0,4.0,"[0, 1, 1, 0]",86.0,672.1200000005774,0,4.0
39,9.0,2.0,4.0,"[0, 1, 1, 0]",92.0,649.7399999997579,0,4.0
39,10.0,2.0,4.0,"[1, 1, 2, 2]",86.0,1595.0999999996275,0,19.0
39,11.0,2.0,4.0,"[0, 1, 1, 0]",92.0,755.9600000004284,0,4.0
39,12.0,2.0,4.0,"[0, 1, 1, 0]",92.0,622.179999999702,0,4.0
39,13.0,2.0,4.0,"[0, 1, 1, 0]",98.0,645.6800000006333,0,4.0
39,14.0,2.0,4.0,"[0, 1, 1, 0]",86.0,885.3799999998882,0,4.0
39,15.0,2.0,4.0,"[0, 1, 1, 0]",94.0,1492.220000000205,0,4.0
39,16.0,2.0,4.0,"[0, 1, 1, 0]",92.0,774.1600000006147,0,4.0
39,17.0,2.0,4.0,"[0, 1, 1, 0]",82.0,1110.7399999997579,0,4.0
39,18.0,2.0,4.0,"[0, 1, 1, 0]",100.0,1025.2399999997579,0,4.0
39,19.0,2.0,4.0,"[0, 1, 1, 0]",96.0,790.7600000002421,0,4.0
39,0.0,3.0,4.0,"[0, 1, 1, 0]",100.0,1486.4999999995343,0,4.0
39,1.0,3.0,4.0,"[0, 1, 1, 0]",98.0,1083.0400000000373,0,4.0
39,2.0,3.0,4.0,"[0, 1, 1, 0]",88.0,686.2400000002235,0,4.0
39,3.0,3.0,4.0,"[0, 1, 1, 0]",94.0,749.2000000001863,0,4.0
39,4.0,3.0,4.0,"[0, 1, 1, 0]",86.0,1157.6999999997206,0,4.0
39,5.0,3.0,4.0,"[0, 1, 1, 0]",116.0,1137.679999999702,0,4.0
39,6.0,3.0,4.0,"[2, 1, 2, 1]",74.0,3031.0600000000554,0,33.0
39,7.0,3.0,4.0,"[1, 1, 2, 2]",56.0,1283.9599999999627,0,19.0
39,8.0,3.0,4.0,"[1, 1, 2, 2]",68.0,796.2600000002421,0,19.0
39,9.0,3.0,4.0,"[0, 1, 1, 0]",56.0,3277.980000000447,0,4.0
39,10.0,3.0,4.0,"[2, 1, 2, 1]",50.0,2652.5800000000745,0,33.0
39,11.0,3.0,4.0,"[1, 1, 2, 1]",24.0,3658.0,0,18.0
39,12.0,3.0,4.0,"[2, 1, 1, 2]",22.0,4862.720000000205,0,31.0
39,13.0,3.0,4.0,"[2, 0, 1, 0]",82.0,3477.4799999999814,0,26.0
39,14.0,3.0,4.0,"[2, 2, 1, 1]",54.0,3567.540000000503,0,35.0
39,15.0,3.0,4.0,"[0, 2, 1, 0]",30.0,3071.6599999996834,0,8.0
39,16.0,3.0,4.0,"[1, 1, 2, 1]",12.0,3892.7400000002235,0,18.0
39,17.0,3.0,4.0,"[0, 1, 1, 0]",90.0,2643.9600000004284,0,4.0
39,18.0,3.0,4.0,"[1, 0, 0, 1]",44.0,3956.200000000186,0,10.0
39,19.0,3.0,4.0,"[0, 1, 1, 0]",72.0,1338.2800000002608,0,4.0
39,0.0,4.0,4.0,"[0, 1, 1, 0]",86.0,1947.1399999996647,0,4.0
39,1.0,4.0,4.0,"[0, 1, 1, 0]",100.0,706.5400000000373,0,4.0
39,2.0,4.0,4.0,"[0, 1, 1, 0]",110.0,715.5799999996088,0,4.0
39,3.0,4.0,4.0,"[0, 1, 1, 0]",92.0,948.0599999995902,0,4.0
39,4.0,4.0,4.0,"[0, 1, 1, 0]",116.0,831.0999999996275,0,4.0
39,5.0,4.0,4.0,"[0, 1, 1, 0]",100.0,870.3799999998882,0,4.0
39,6.0,4.0,4.0,"[0, 1, 1, 0]",106.0,1236.119999999646,0,4.0
39,7.0,4.0,4.0,"[0, 1, 1, 0]",88.0,830.160000000149,0,4.0
39,8.0,4.0,4.0,"[0, 1, 1, 0]",92.0,751.0800000000745,0,4.0
39,9.0,4.0,4.0,"[0, 1, 1, 0]",94.0,640.7600000002421,0,4.0
39,10.0,4.0,4.0,"[0, 1, 1, 0]",88.0,633.660000000149,0,4.0
39,11.0,4.0,4.0,"[2, 1, 1, 1]",42.0,2949.980000000447,0,30.0
39,12.0,4.0,3.0,"1,1,2",0.0,5910.519999999553,1,
39,13.0,4.0,4.0,"[0, 1, 1, 0]",94.0,1846.5999999996275,0,4.0
39,14.0,4.0,4.0,"[2, 1, 1, 1]",54.0,2105.7599999997765,0,30.0
39,15.0,4.0,4.0,"[1, 1, 0, 0]",60.0,4036.0,0,16.0
39,16.0,4.0,4.0,"[1, 1, 0, 0]",80.0,3276.4599999999627,0,16.0
39,17.0,4.0,4.0,"[1, 0, 0, 1]",80.0,2210.3199999998324,0,10.0
39,18.0,4.0,4.0,"[1, 0, 0, 1]",48.0,1132.5400000000373,0,10.0
39,19.0,4.0,4.0,"[2, 1, 1, 1]",72.0,2443.3799999998882,0,30.0
39,0.0,5.0,4.0,"[0, 1, 1, 0]",98.0,1544.519999999553,0,4.0
39,1.0,5.0,4.0,"[0, 1, 1, 0]",100.0,1149.1599999996834,0,4.0
39,2.0,5.0,4.0,"[0, 1, 1, 0]",100.0,695.3600000003353,0,4.0
39,3.0,5.0,4.0,"[0, 1, 1, 0]",96.0,1085.0,0,4.0
39,4.0,5.0,4.0,"[0, 1, 1, 0]",94.0,700.5800000000745,0,4.0
39,5.0,5.0,4.0,"[0, 1, 1, 0]",94.0,2688.660000000149,0,4.0
39,6.0,5.0,4.0,"[0, 1, 1, 0]",96.0,940.8600000003353,0,4.0
39,7.0,5.0,4.0,"[0, 1, 1, 0]",94.0,781.3799999998882,0,4.0
39,8.0,5.0,4.0,"[0, 1, 1, 0]",96.0,656.160000000149,0,4.0
39,9.0,5.0,4.0,"[0, 1, 1, 0]",94.0,993.9399999999441,0,4.0
39,10.0,5.0,4.0,"[0, 1, 1, 0]",92.0,747.4799999999814,0,4.0
39,11.0,5.0,4.0,"[0, 0, 1, 1]",94.0,1848.100000000093,0,0.0
39,12.0,5.0,4.0,"[0, 0, 1, 1]",96.0,699.6599999996834,0,0.0
39,13.0,5.0,4.0,"[0, 0, 1, 1]",92.0,725.8000000002794,0,0.0
39,14.0,5.0,4.0,"[0, 0, 1, 1]",86.0,720.0,0,0.0
39,15.0,5.0,4.0,"[0, 0, 1, 1]",96.0,761.8799999998882,0,0.0
39,16.0,5.0,4.0,"[0, 0, 1, 1]",90.0,782.9599999994971,0,0.0
39,17.0,5.0,4.0,"[0, 0, 1, 1]",88.0,715.8199999998324,0,0.0
39,18.0,5.0,4.0,"[0, 1, 1, 0]",84.0,1340.5200000000186,0,4.0
39,19.0,5.0,4.0,"[0, 1, 1, 0]",100.0,681.1999999997206,0,4.0
39,0.0,6.0,4.0,"[0, 1, 1, 0]",92.0,1145.4199999999255,0,4.0
39,1.0,6.0,4.0,"[0, 1, 1, 0]",94.0,671.6200000001118,0,4.0
39,2.0,6.0,4.0,"[0, 1, 1, 0]",86.0,672.7799999997951,0,4.0
39,3.0,6.0,4.0,"[0, 0, 1, 1]",98.0,1653.660000000149,0,0.0
39,4.0,6.0,4.0,"[0, 0, 1, 1]",96.0,713.6599999996834,0,0.0
39,5.0,6.0,4.0,"[0, 0, 1, 1]",86.0,823.4799999999814,0,0.0
39,6.0,6.0,4.0,"[0, 1, 1, 0]",90.0,897.1599999996834,0,4.0
39,7.0,6.0,4.0,"[0, 1, 1, 0]",110.0,725.5400000000373,0,4.0
39,8.0,6.0,4.0,"[0, 1, 1, 0]",118.0,667.5200000000186,0,4.0
39,9.0,6.0,4.0,"[0, 1, 0, 1]",90.0,2512.079999999609,0,2.0
39,10.0,6.0,4.0,"[0, 1, 1, 0]",88.0,776.9799999995157,0,4.0
39,11.0,6.0,4.0,"[0, 1, 1, 0]",86.0,686.820000000298,0,4.0
39,12.0,6.0,4.0,"[0, 1, 1, 0]",98.0,967.519999999553,0,4.0
39,13.0,6.0,4.0,"[0, 1, 1, 0]",96.0,722.3199999998324,0,4.0
39,14.0,6.0,4.0,"[0, 1, 1, 0]",94.0,856.2399999997579,0,4.0
39,15.0,6.0,4.0,"[0, 1, 1, 0]",98.0,798.8599999998696,0,4.0
39,16.0,6.0,4.0,"[0, 1, 1, 0]",110.0,761.8199999998324,0,4.0
39,17.0,6.0,4.0,"[0, 1, 1, 0]",84.0,1810.5600000005215,0,4.0
39,18.0,6.0,4.0,"[0, 1, 1, 0]",92.0,1638.2599999997765,0,4.0
39,19.0,6.0,4.0,"[0, 1, 1, 0]",82.0,749.8199999993667,0,4.0
39,0.0,7.0,4.0,"[0, 1, 1, 0]",98.0,978.2399999992922,0,4.0
39,1.0,7.0,4.0,"[0, 1, 1, 0]",92.0,759.2799999997951,0,4.0
39,2.0,7.0,4.0,"[0, 1, 1, 0]",96.0,684.8999999994412,0,4.0
39,3.0,7.0,4.0,"[0, 1, 1, 0]",84.0,1092.1800000001676,0,4.0
39,4.0,7.0,4.0,"[0, 1, 1, 0]",72.0,1146.1000000000931,0,4.0
39,5.0,7.0,4.0,"[0, 1, 1, 1]",78.0,702.6400000001304,0,5.0
39,6.0,7.0,4.0,"[2, 1, 1, 2]",46.0,3476.239999999758,0,31.0
39,7.0,7.0,4.0,"[1, 2, 1, 1]",50.0,1804.660000000149,0,22.0
39,8.0,7.0,4.0,"[1, 1, 2, 2]",98.0,1064.6999999997206,0,19.0
39,9.0,7.0,4.0,"[1, 1, 2, 2]",92.0,1503.4799999995155,0,19.0
39,10.0,7.0,4.0,"[1, 1, 2, 2]",98.0,697.5400000000373,0,19.0
39,11.0,7.0,4.0,"[1, 1, 2, 2]",96.0,633.320000000298,0,19.0
39,12.0,7.0,4.0,"[1, 1, 2, 2]",98.0,575.6599999996834,0,19.0
39,13.0,7.0,4.0,"[1, 1, 2, 2]",96.0,640.7400000002235,0,19.0
39,14.0,7.0,4.0,"[1, 1, 2, 2]",100.0,910.3199999998324,0,19.0
39,15.0,7.0,4.0,"[1, 1, 2, 2]",100.0,749.839999999851,0,19.0
39,16.0,7.0,4.0,"[1, 1, 2, 2]",92.0,648.8000000002794,0,19.0
39,17.0,7.0,4.0,"[1, 1, 2, 2]",92.0,641.7400000002235,0,19.0
39,18.0,7.0,4.0,"[1, 1, 2, 2]",90.0,1013.1800000001676,0,19.0
39,19.0,7.0,4.0,"[1, 1, 2, 2]",88.0,991.2400000002235,0,19.0
39,0.0,8.0,4.0,"[0, 1, 1, 0]",98.0,881.9399999999441,0,4.0
39,1.0,8.0,4.0,"[0, 1, 1, 0]",100.0,824.8599999998696,0,4.0
39,2.0,8.0,4.0,"[0, 1, 1, 0]",96.0,873.8400000003166,0,4.0
39,3.0,8.0,4.0,"[0, 1, 1, 0]",90.0,752.9199999999255,0,4.0
39,4.0,8.0,4.0,"[0, 1, 1, 0]",94.0,656.3199999998324,0,4.0
39,5.0,8.0,4.0,"[0, 1, 1, 0]",118.0,637.339999999851,0,4.0
39,6.0,8.0,4.0,"[0, 1, 1, 0]",116.0,1343.5,0,4.0
39,7.0,8.0,4.0,"[0, 1, 1, 0]",84.0,818.7199999997392,0,4.0
39,8.0,8.0,4.0,"[0, 1, 1, 0]",94.0,742.3199999998324,0,4.0
39,9.0,8.0,4.0,"[0, 1, 1, 0]",102.0,812.6400000001304,0,4.0
39,10.0,8.0,4.0,"[0, 1, 1, 0]",84.0,968.2799999997951,0,4.0
39,11.0,8.0,4.0,"[0, 1, 1, 1]",82.0,1888.9199999999257,0,5.0
39,12.0,8.0,4.0,"[0, 1, 1, 1]",82.0,658.4200000003912,0,5.0
39,13.0,8.0,4.0,"[0, 1, 1, 1]",82.0,1415.5399999995716,0,5.0
39,14.0,8.0,4.0,"[0, 1, 1, 1]",98.0,650.1000000000931,0,5.0
39,15.0,8.0,4.0,"[0, 1, 1, 1]",90.0,918.6399999996647,0,5.0
39,16.0,8.0,4.0,"[0, 1, 1, 1]",78.0,1345.119999999646,0,5.0
39,17.0,8.0,4.0,"[0, 1, 1, 0]",84.0,859.6999999997206,0,4.0
39,18.0,8.0,4.0,"[0, 1, 1, 0]",84.0,836.3199999998324,0,4.0
39,19.0,8.0,4.0,"[0, 1, 1, 0]",92.0,830.7599999997765,0,4.0
39,0.0,9.0,4.0,"[0, 1, 1, 0]",116.0,1036.4799999995157,0,4.0
39,1.0,9.0,4.0,"[0, 1, 1, 0]",98.0,662.9199999994598,0,4.0
39,2.0,9.0,4.0,"[0, 1, 1, 0]",110.0,687.0800000000745,0,4.0
39,3.0,9.0,4.0,"[0, 1, 1, 0]",92.0,1012.0600000000559,0,4.0
39,4.0,9.0,4.0,"[0, 1, 1, 0]",110.0,659.7999999998137,0,4.0
39,5.0,9.0,4.0,"[0, 1, 1, 0]",98.0,745.5600000000559,0,4.0
39,6.0,9.0,4.0,"[0, 1, 1, 0]",88.0,688.5999999996275,0,4.0
39,7.0,9.0,4.0,"[0, 1, 1, 0]",118.0,618.820000000298,0,4.0
39,8.0,9.0,4.0,"[1, 0, 1, 0]",92.0,2214.260000000242,0,12.0
39,9.0,9.0,4.0,"[0, 1, 1, 0]",96.0,737.3999999999069,0,4.0
39,10.0,9.0,4.0,"[0, 1, 1, 0]",84.0,1603.4999999999998,0,4.0
39,11.0,9.0,4.0,"[0, 0, 1, 1]",70.0,955.5800000005402,0,0.0
